transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media
TXN008841,USR062,2024-05-26 15:02:56,Lion Air,1247500.0,travel,Wants,Debit,CIMB Niaga
TXN008842,USR071,2023-09-22 11:22:58,Bareksa,1907000.0,investment,Investment,Transfer,Jenius
TXN008843,USR002,2024-05-22 01:43:25,iPot,332500.0,investment,Investment,Transfer,OVO
TXN008844,USR030,2024-09-30 10:40:29,Maxim,24500.0,transport,Needs,Cash,Cash
TXN008845,USR024,2023-05-29 23:33:20,Johnny Andrean,493500.0,self_care,Wants,Debit,BCA
TXN008846,USR064,2023-07-25 06:06:47,Lion Air,2373500.0,travel,Wants,Credit Card,Mandiri
TXN008847,USR030,2024-09-24 18:54:27,Santika Hotel,1057500.0,travel,Wants,Transfer,DANA
TXN008848,USR014,2023-08-03 07:15:25,Lion Air,2170500.0,travel,Wants,Credit Card,BNI
TXN008849,USR007,2024-01-19 08:05:46,Traveloka,126500.0,travel,Wants,Credit Card,Standard Chartered
TXN008850,USR057,2024-05-26 18:41:37,Yoshinoya,26000.0,food,Needs,Transfer,BCA
TXN008851,USR070,2024-04-26 22:56:18,KAI Kereta Api,1365500.0,travel,Wants,Debit,BRI
TXN008852,USR022,2024-02-10 14:29:36,Indomaret,274500.0,groceries,Needs,QRIS,BNI
TXN008853,USR042,2024-01-03 14:10:47,Warteg,68000.0,food,Needs,Debit,CIMB Niaga
TXN008854,USR032,2023-05-21 04:25:31,Tokopedia,55500.0,shopping,Wants,QRIS,Gopay
TXN008855,USR050,2024-02-02 03:23:13,Kimia Farma,69500.0,health,Needs,Credit Card,Standard Chartered
TXN008856,USR066,2024-06-14 21:01:02,WeTV,74000.0,entertainment,Wants,QRIS,BRI
TXN008857,USR006,2024-10-29 18:48:00,MyXL,129000.0,utilities,Needs,Transfer,BRI
TXN008858,USR042,2023-03-02 15:04:29,Tokocrypto,1826500.0,investment,Investment,Credit Card,BRI
TXN008859,USR027,2024-11-14 11:29:10,Somethinc,158500.0,self_care,Wants,Transfer,BNI
TXN008860,USR025,2023-07-26 00:45:00,Prodia Lab,597500.0,health,Needs,QRIS,ShopeePay
TXN008861,USR056,2024-03-06 19:51:15,Guardian,360000.0,health,Needs,Credit Card,Mandiri
TXN008862,USR007,2024-09-22 23:42:41,Watson,434000.0,health,Needs,Cash,Cash
TXN008863,USR009,2024-01-20 05:10:09,Timezone,86500.0,entertainment,Wants,QRIS,BRI
TXN008864,USR056,2023-09-06 08:42:44,Notion Pro,465500.0,education,Wants,QRIS,LinkAja
TXN008865,USR037,2023-02-27 06:44:08,Deposito BCA,935000.0,investment,Investment,Debit,BCA
TXN008866,USR046,2023-02-14 14:39:39,Genshin Impact,86000.0,entertainment,Wants,Transfer,LinkAja
TXN008867,USR061,2024-06-23 06:07:50,Pluang,1191000.0,investment,Investment,QRIS,BNI
TXN008868,USR051,2024-07-28 00:36:29,Pintu Crypto,539500.0,investment,Investment,Debit,BCA
TXN008869,USR035,2024-06-24 08:47:46,Scarlett Whitening,363500.0,self_care,Wants,Cash,Cash
TXN008870,USR048,2024-08-07 08:04:11,Udemy,94500.0,education,Wants,Transfer,Gopay
TXN008871,USR040,2023-02-16 22:22:23,Ajaib,716000.0,investment,Investment,QRIS,BCA
TXN008872,USR013,2023-10-01 09:08:51,IndiHome,108000.0,utilities,Needs,QRIS,OVO
TXN008873,USR009,2024-08-30 03:31:05,Ventela,78500.0,shopping,Wants,QRIS,Gopay
TXN008874,USR001,2024-04-19 01:12:45,The Body Shop,318500.0,self_care,Wants,Transfer,CIMB Niaga
TXN008875,USR050,2023-10-04 15:06:14,Stockbit,1912500.0,investment,Investment,QRIS,ShopeePay
TXN008876,USR066,2024-08-07 19:44:27,Alodokter,293500.0,health,Needs,Debit,BCA
TXN008877,USR027,2023-11-03 10:13:32,Mumuso,393500.0,shopping,Wants,Credit Card,CIMB Niaga
TXN008878,USR010,2023-11-02 17:08:22,PLN Mobile,348500.0,utilities,Needs,Transfer,OVO
TXN008879,USR052,2023-05-28 04:02:02,Celebrity Fitness,307000.0,health,Needs,Credit Card,Standard Chartered
TXN008880,USR019,2023-11-02 05:31:00,Dominos Pizza,92000.0,food,Needs,Transfer,OVO
TXN008881,USR067,2024-06-08 07:49:39,Canva Pro,59500.0,education,Wants,Credit Card,Citibank
TXN008882,USR066,2023-03-30 05:13:49,Alfamart,27500.0,groceries,Needs,Cash,Cash
TXN008883,USR067,2024-04-03 16:05:48,Ranch Market,305500.0,groceries,Needs,QRIS,LinkAja
TXN008884,USR063,2023-01-21 05:43:05,Scarlett Whitening,361000.0,self_care,Wants,QRIS,BRI
TXN008885,USR009,2023-05-10 19:25:59,Indodax,1122500.0,investment,Investment,Credit Card,BNI
TXN008886,USR073,2024-06-19 17:00:52,Canva Pro,492000.0,education,Wants,Transfer,Gopay
TXN008887,USR013,2024-05-08 11:48:02,Carrefour,124000.0,groceries,Needs,QRIS,ShopeePay
TXN008888,USR003,2023-01-26 12:30:47,MyXL,33000.0,entertainment,Wants,Transfer,BNI
TXN008889,USR005,2023-09-22 18:47:03,The Body Shop,401000.0,self_care,Wants,Cash,Cash
TXN008890,USR002,2023-11-18 20:35:10,Bareksa,1721500.0,investment,Investment,QRIS,LinkAja
TXN008891,USR072,2023-05-24 18:27:20,H&M,147500.0,shopping,Wants,Credit Card,Citibank
TXN008892,USR037,2023-02-16 17:22:31,Luxcrime,500000.0,self_care,Wants,Debit,BNI
TXN008893,USR023,2023-05-12 17:05:21,Adobe Creative Cloud,112000.0,education,Wants,QRIS,LinkAja
TXN008894,USR015,2024-11-28 11:41:37,Pizza Hut,75500.0,food,Needs,Debit,BSI
TXN008895,USR002,2024-12-12 18:14:38,Lawson,228500.0,groceries,Needs,QRIS,OVO
TXN008896,USR017,2024-07-27 22:35:10,KAI Kereta Api,778000.0,travel,Wants,QRIS,DANA
TXN008897,USR030,2023-02-15 03:43:47,OYO,1003000.0,travel,Wants,Credit Card,Standard Chartered
TXN008898,USR004,2023-12-03 10:35:03,BPJS Kesehatan,291500.0,utilities,Needs,Credit Card,Citibank
TXN008899,USR052,2023-09-11 03:53:55,Citilink,1204000.0,travel,Wants,Transfer,Mandiri
TXN008900,USR024,2023-06-27 10:54:06,Klinik Pratama,160500.0,health,Needs,Credit Card,BCA
TXN008901,USR034,2024-09-09 10:49:22,Indomaret,66500.0,groceries,Needs,Cash,Cash
TXN008902,USR038,2024-05-30 18:56:52,Google One Storage,375000.0,education,Wants,Credit Card,Standard Chartered
TXN008903,USR006,2024-08-14 18:53:17,Grab,8500.0,transport,Needs,Credit Card,Mandiri
TXN008905,USR044,2023-02-19 16:46:22,BPJS Kesehatan,62000.0,utilities,Needs,Credit Card,Citibank
TXN008906,USR018,2023-08-07 02:50:00,Ventela,227500.0,shopping,Wants,Debit,BTN
TXN008907,USR027,2023-12-04 22:57:29,Blibli,428000.0,shopping,Wants,Transfer,Jenius
TXN008908,USR056,2023-12-29 19:48:19,Fit Hub,549000.0,health,Needs,Debit,BTN
TXN008909,USR058,2024-04-18 22:31:47,Superindo,101000.0,groceries,Needs,Debit,BCA
TXN008910,USR038,2023-11-01 23:46:22,Ajaib,1787000.0,investment,Investment,Credit Card,BRI
TXN008911,USR048,2023-02-14 18:25:53,Lion Air,1736000.0,travel,Wants,Cash,Cash
TXN008912,USR065,2023-09-15 12:24:22,Carrefour,298500.0,groceries,Needs,Cash,Cash
TXN008913,USR017,2024-11-14 15:58:43,Tokocrypto,1304000.0,investment,Investment,Transfer,Mandiri
TXN008914,USR063,2024-10-18 13:28:55,Biznet,257000.0,utilities,Needs,Credit Card,Mandiri
TXN008915,USR023,2024-08-16 09:42:17,Tokocrypto,1797000.0,investment,Investment,Credit Card,BNI
TXN008917,USR018,2024-07-13 16:25:31,XXI Cinema,16000.0,entertainment,Wants,Transfer,OVO
TXN008918,USR023,2024-01-19 11:21:26,First Media,195500.0,utilities,Needs,Cash,Cash
TXN008919,USR033,2024-02-18 03:56:20,Indomaret,90500.0,groceries,Needs,QRIS,Mandiri
TXN008920,USR009,2023-01-21 19:02:59,Ruangguru,228000.0,education,Wants,QRIS,BCA
TXN008921,USR075,2023-08-21 17:05:02,Skintific,17500.0,self_care,Wants,QRIS,ShopeePay
TXN008922,USR053,2024-03-08 16:00:50,Tiket.com,616000.0,travel,Wants,Transfer,OVO
TXN008923,USR055,2024-04-21 04:35:48,McDonalds,119000.0,food,Needs,Cash,Cash
TXN008924,USR068,2024-07-17 08:43:41,Biznet,332500.0,utilities,Needs,Debit,BSI
TXN008925,USR069,2023-06-05 18:58:42,Santika Hotel,427500.0,travel,Wants,Transfer,Mandiri
TXN008926,USR032,2023-11-02 12:15:00,Citilink,810500.0,travel,Wants,QRIS,Gopay
TXN008927,USR014,2024-11-30 15:49:19,Superindo,190000.0,groceries,Needs,Debit,BCA
TXN008929,USR054,2024-02-09 18:21:33,Johnny Andrean,314000.0,self_care,Wants,Cash,Cash
TXN008930,USR033,2023-02-05 00:44:00,Figma,271000.0,education,Wants,Credit Card,BCA
TXN008931,USR034,2024-05-02 01:55:06,Tokocrypto,74500.0,investment,Investment,Transfer,Mandiri
TXN008932,USR040,2023-04-30 01:06:27,Free Fire,197000.0,entertainment,Wants,Debit,CIMB Niaga
TXN008933,USR027,2023-09-04 11:34:52,Erigo,671000.0,shopping,Wants,Transfer,OVO
TXN008934,USR017,2023-05-29 04:37:54,Erigo,362500.0,shopping,Wants,Credit Card,CIMB Niaga
TXN008935,USR073,2024-02-05 18:14:16,Airbnb,512500.0,travel,Wants,Credit Card,CIMB Niaga
TXN008936,USR058,2023-02-02 19:22:38,Jollibee,65500.0,food,Needs,Transfer,Jenius
TXN008937,USR065,2023-07-03 23:45:13,Indomaret,201000.0,groceries,Needs,Transfer,DANA
TXN008938,USR014,2023-06-15 12:52:09,MyPertamina,40500.0,transport,Needs,QRIS,ShopeePay
TXN008939,USR050,2023-12-27 09:17:40,Adobe Creative Cloud,276500.0,education,Wants,QRIS,OVO
TXN008940,USR046,2024-12-25 01:24:14,Emina Cosmetics,489500.0,self_care,Wants,Debit,Mandiri
TXN008941,USR016,2024-04-13 23:23:39,Notion Pro,205500.0,education,Wants,Transfer,Jenius
TXN008942,USR012,2024-08-14 10:05:02,Pull & Bear,810000.0,shopping,Wants,Credit Card,CIMB Niaga
TXN008943,USR047,2024-01-01 00:24:20,iPot,472500.0,investment,Investment,Transfer,BNI
TXN008944,USR002,2023-11-23 03:16:47,Traveloka,762000.0,travel,Wants,Debit,BRI
TXN008945,USR058,2023-10-01 19:07:32,Notion Pro,104000.0,education,Wants,QRIS,LinkAja
TXN008947,USR061,2023-09-14 21:16:15,PlayStation Store,52500.0,entertainment,Wants,Transfer,BSI
TXN008948,USR043,2024-01-11 02:24:34,Farmers Market,191500.0,groceries,Needs,Transfer,CIMB Niaga
TXN008949,USR010,2024-04-08 20:52:21,First Media,198000.0,utilities,Needs,Cash,Cash
TXN008950,USR033,2023-12-16 00:58:17,Johnny Andrean,306000.0,self_care,Wants,QRIS,BCA
TXN008951,USR043,2023-09-28 19:39:04,OYO,2228000.0,travel,Wants,Debit,BNI
TXN008952,USR026,2024-10-24 21:32:11,Notion Pro,71000.0,education,Wants,QRIS,LinkAja
TXN008953,USR006,2023-01-11 16:21:21,Klinik Pratama,182500.0,health,Needs,Cash,Cash
TXN008954,USR055,2023-03-15 13:59:35,MyXL,29500.0,utilities,Needs,Cash,Cash
TXN008955,USR032,2024-10-07 23:57:45,Timezone,53000.0,entertainment,Wants,Credit Card,Citibank
TXN008956,USR050,2024-10-19 20:58:56,Microsoft 365,255000.0,education,Wants,Transfer,LinkAja
TXN008957,USR060,2023-11-14 12:18:20,MyXL,173000.0,investment,Investment,Credit Card,Mandiri
TXN008958,USR066,2024-08-14 09:43:29,inDrive,56000.0,transport,Needs,QRIS,ShopeePay
TXN008959,USR014,2023-04-08 14:07:00,Bareksa,448000.0,investment,Investment,Debit,Jenius
TXN008960,USR018,2024-12-22 00:59:06,Dicoding,280500.0,education,Wants,Debit,CIMB Niaga
TXN008961,USR068,2024-10-27 23:14:01,Geprek Bensu,35000.0,food,Needs,QRIS,Gopay
TXN008962,USR046,2023-01-10 11:15:11,Burger King,90500.0,food,Needs,Cash,Cash
TXN008963,USR020,2023-10-14 12:12:12,KAI Kereta Api,1147000.0,travel,Wants,Transfer,CIMB Niaga
TXN008964,USR032,2024-08-11 20:33:53,Gojek,13500.0,transport,Needs,QRIS,BNI
TXN008965,USR037,2023-05-14 00:15:32,Halodoc,215000.0,health,Needs,Debit,BCA
TXN008966,USR038,2023-02-07 19:28:35,Indodax,1776000.0,investment,Investment,Credit Card,Standard Chartered
TXN008967,USR020,2024-10-07 00:53:59,Pintu Crypto,796000.0,investment,Investment,QRIS,Mandiri
TXN008968,USR027,2023-05-20 10:26:55,Pull & Bear,1086500.0,shopping,Wants,Transfer,BRI
TXN008969,USR049,2024-11-04 03:44:08,Shopee,1197500.0,shopping,Wants,Credit Card,Standard Chartered
TXN008970,USR059,2024-12-27 23:53:40,Mixue,17500.0,food,Needs,Debit,BRI
TXN008971,USR025,2023-01-24 02:32:21,MyXL,336000.0,utilities,Needs,QRIS,BRI
TXN008972,USR031,2024-08-18 17:30:16,Pluang,1699000.0,investment,Investment,QRIS,OVO
TXN008973,USR056,2023-12-05 02:16:31,Converse,133000.0,shopping,Wants,QRIS,OVO
TXN008974,USR012,2023-02-21 13:57:27,Cult Fitness,295500.0,health,Needs,Credit Card,CIMB Niaga
TXN008975,USR048,2024-07-07 11:09:23,PLN Mobile,312000.0,utilities,Needs,Debit,BRI
TXN008976,USR032,2023-11-27 15:43:32,iCloud Storage,226000.0,utilities,Needs,Cash,Cash
TXN008977,USR025,2024-07-26 08:13:48,FamilyMart,314500.0,groceries,Needs,QRIS,DANA
TXN008978,USR020,2023-05-05 17:50:36,XXI Cinema,148000.0,entertainment,Wants,Transfer,BNI
TXN008979,USR018,2023-11-19 05:15:26,Compass,1040500.0,shopping,Wants,Debit,BTN
TXN008980,USR062,2024-04-27 05:04:41,Timezone,50000.0,entertainment,Wants,QRIS,LinkAja
TXN008981,USR030,2023-04-04 02:16:22,Damri,30000.0,transport,Needs,Cash,Cash
TXN008982,USR003,2023-04-25 12:27:32,Geprek Bensu,46000.0,food,Needs,Cash,Cash
TXN008983,USR018,2024-03-16 01:17:11,Ruangguru,187500.0,education,Wants,QRIS,DANA
TXN008984,USR067,2023-07-14 01:52:01,MyPertamina,18500.0,transport,Needs,Transfer,BSI
TXN008985,USR008,2024-03-18 08:49:05,Airbnb,1755000.0,travel,Wants,Cash,Cash
TXN008986,USR047,2024-11-25 21:49:34,Jollibee,70000.0,food,Needs,Transfer,BNI
TXN008987,USR072,2024-12-25 05:30:18,Alodokter,577500.0,health,Needs,QRIS,Mandiri
TXN008988,USR062,2024-06-10 20:25:45,Total Parco,37500.0,transport,Needs,Transfer,LinkAja
TXN008989,USR016,2023-11-05 16:22:50,RS Siloam,524000.0,health,Needs,Cash,Cash
TXN008990,USR005,2023-06-19 15:29:29,Coursera,300000.0,education,Wants,Transfer,LinkAja
TXN008991,USR060,2023-03-30 17:47:29,Kimia Farma,26500.0,health,Needs,QRIS,DANA
TXN008992,USR033,2023-03-02 14:03:00,Johnny Andrean,25000.0,self_care,Wants,Cash,Cash
TXN008993,USR006,2024-04-15 18:48:15,Skintific,471500.0,self_care,Wants,Debit,BRI
TXN008994,USR026,2024-05-04 10:57:22,iPot,764500.0,investment,Investment,Transfer,BCA
TXN008995,USR071,2024-11-20 14:26:45,Deposito BCA,1633000.0,investment,Investment,Transfer,BNI
TXN008996,USR036,2023-12-17 06:03:08,Damri,35500.0,transport,Needs,Cash,Cash
TXN008997,USR066,2023-05-09 07:59:22,Hypermart,299500.0,groceries,Needs,Debit,CIMB Niaga
TXN008998,USR069,2023-01-02 05:49:16,Vivo Gas Station,75000.0,transport,Needs,QRIS,BNI
TXN009000,USR050,2023-05-06 13:22:01,Giant,215500.0,groceries,Needs,QRIS,BCA
TXN009001,USR053,2024-08-12 22:40:14,Emina Cosmetics,136000.0,self_care,Wants,Transfer,LinkAja
TXN009002,USR008,2023-01-05 22:50:17,Somethinc,495500.0,self_care,Wants,Transfer,BSI
TXN009004,USR043,2023-09-20 07:15:45,Emina Cosmetics,137000.0,self_care,Wants,Cash,Cash
TXN009005,USR015,2024-08-22 20:25:37,PDAM,390000.0,utilities,Needs,QRIS,Gopay
TXN009006,USR031,2023-12-08 07:34:21,Erigo,339000.0,shopping,Wants,Cash,Cash
TXN009007,USR068,2024-06-11 08:07:08,Adidas,910500.0,shopping,Wants,Credit Card,BRI
TXN009008,USR011,2023-07-29 16:51:19,Cotton On,120500.0,shopping,Wants,QRIS,DANA
TXN009010,USR005,2024-01-17 12:17:56,PLN Mobile,236000.0,utilities,Needs,QRIS,LinkAja
TXN009011,USR069,2024-02-11 05:17:39,Giant,270500.0,groceries,Needs,Credit Card,BNI
TXN009012,USR034,2024-03-03 14:46:46,Alfamidi,340000.0,groceries,Needs,Transfer,ShopeePay
TXN009013,USR016,2023-11-04 00:58:37,Celebrity Fitness,365500.0,health,Needs,Debit,BRI
TXN009014,USR057,2024-08-31 07:03:05,MyXL,51500.0,food,Needs,Debit,BRI
TXN009015,USR065,2024-10-26 20:23:48,Genshin Impact,61500.0,entertainment,Wants,Transfer,Mandiri
TXN009016,USR053,2024-07-06 18:20:17,Alfamart,36500.0,groceries,Needs,QRIS,BNI
TXN009017,USR041,2023-04-30 19:50:00,Skill Academy,166500.0,education,Wants,QRIS,BCA
TXN009018,USR002,2023-02-07 16:47:23,Koi Bubble Tea,115000.0,food,Needs,Debit,BCA
TXN009019,USR018,2023-06-11 22:23:10,Waxing Center,442500.0,self_care,Wants,Transfer,DANA
TXN009020,USR019,2024-03-01 22:50:30,Converse,985500.0,shopping,Wants,QRIS,LinkAja
TXN009021,USR021,2023-05-18 01:53:07,RedDoorz,1433500.0,travel,Wants,QRIS,BRI
TXN009022,USR056,2023-01-08 08:37:28,Halodoc,268500.0,health,Needs,QRIS,Gopay
TXN009023,USR002,2023-07-04 06:54:59,Apotek K24,283000.0,health,Needs,Debit,Jenius
TXN009024,USR045,2024-08-21 01:51:34,Nail Studio,68000.0,self_care,Wants,Debit,BRI
TXN009025,USR030,2024-08-15 16:20:53,inDrive,41500.0,transport,Needs,Transfer,OVO
TXN009026,USR060,2023-11-28 08:41:31,Shell,32000.0,transport,Needs,QRIS,BNI
TXN009027,USR039,2024-11-08 03:17:00,Disney+,122500.0,entertainment,Wants,QRIS,DANA
TXN009028,USR072,2023-06-14 15:53:47,RedDoorz,1675000.0,travel,Wants,Credit Card,BNI
TXN009029,USR051,2023-03-23 18:42:53,Emina Cosmetics,54500.0,self_care,Wants,Debit,BRI
TXN009030,USR043,2024-02-02 22:41:04,Mie Gacoan,23000.0,food,Needs,QRIS,OVO
TXN009032,USR073,2024-09-07 10:34:15,Watson,226500.0,health,Needs,Debit,BTN
TXN009033,USR042,2024-01-11 05:13:28,Coursera,358000.0,education,Wants,Credit Card,Mandiri
TXN009034,USR036,2024-07-19 09:09:17,Cult Fitness,66500.0,health,Needs,Transfer,BCA
TXN009035,USR032,2023-11-24 08:32:17,MyTelkomsel,19000.0,utilities,Needs,Credit Card,CIMB Niaga
TXN009036,USR058,2023-02-26 08:06:29,Sociolla,482500.0,self_care,Wants,Credit Card,BRI
TXN009037,USR008,2023-06-12 23:03:30,Maxim,50000.0,transport,Needs,QRIS,LinkAja
TXN009038,USR066,2023-05-09 08:59:28,Alodokter,60000.0,health,Needs,Debit,BNI
TXN009039,USR014,2023-08-07 07:58:34,KAI Kereta Api,947500.0,travel,Wants,QRIS,Gopay
TXN009040,USR045,2024-02-09 22:08:28,Notion Pro,220500.0,education,Wants,QRIS,Mandiri
TXN009041,USR062,2023-12-23 23:08:08,Chatime,32500.0,food,Needs,Cash,Cash
TXN009042,USR049,2023-07-05 20:13:20,Ruangguru,486500.0,education,Wants,Credit Card,BRI
TXN009043,USR003,2024-01-20 08:30:04,IndiHome,36000.0,utilities,Needs,QRIS,Gopay
TXN009044,USR011,2023-12-29 07:22:34,PLN Mobile,378000.0,utilities,Needs,Transfer,LinkAja
TXN009045,USR050,2024-01-01 07:21:26,MyTelkomsel,95000.0,utilities,Needs,Transfer,OVO
TXN009046,USR025,2024-11-04 16:50:00,Pluang,1988000.0,investment,Investment,QRIS,BCA
TXN009047,USR043,2023-01-11 07:31:11,KRL Commuter,15000.0,transport,Needs,QRIS,Mandiri
TXN009048,USR037,2024-05-14 04:59:55,Daiso,797500.0,shopping,Wants,Transfer,BRI
TXN009049,USR038,2023-10-05 15:41:08,BPJS Kesehatan,166000.0,utilities,Needs,QRIS,Gopay
TXN009050,USR045,2023-01-29 11:51:35,Alfamart,150500.0,groceries,Needs,Cash,Cash
TXN009051,USR059,2024-01-18 21:54:28,Shell,25000.0,transport,Needs,Credit Card,Mandiri
TXN009052,USR057,2023-06-10 17:25:17,Lawson,119000.0,groceries,Needs,Cash,Cash
TXN009053,USR068,2024-12-06 09:41:00,Hypermart,198000.0,groceries,Needs,Transfer,Gopay
TXN009054,USR008,2024-10-27 00:32:10,Ajaib,1316000.0,investment,Investment,Credit Card,BCA
TXN009055,USR025,2024-03-08 21:18:48,The Body Shop,468000.0,self_care,Wants,Cash,Cash
TXN009056,USR011,2024-03-28 04:09:46,Ventela,184500.0,shopping,Wants,Debit,CIMB Niaga
TXN009057,USR009,2023-12-26 15:06:08,Ranch Market,207000.0,groceries,Needs,Debit,BRI
TXN009058,USR033,2024-07-16 16:51:41,CGV Cinemas,15500.0,entertainment,Wants,Transfer,Jenius
TXN009059,USR006,2024-03-28 11:32:39,Pluang,1007000.0,investment,Investment,Cash,Cash
TXN009060,USR033,2024-04-11 09:10:26,Tiket.com,1681500.0,travel,Wants,Transfer,LinkAja
TXN009061,USR054,2023-09-15 07:21:00,Damri,46000.0,transport,Needs,QRIS,BRI
TXN009062,USR057,2023-03-29 06:57:15,Zenius,116500.0,education,Wants,Credit Card,Mandiri
TXN009064,USR065,2023-05-26 17:17:47,Pintu Crypto,402500.0,investment,Investment,Transfer,Mandiri
TXN009066,USR012,2023-01-26 14:54:58,Deposito BCA,95500.0,investment,Investment,QRIS,BNI
TXN009067,USR013,2023-08-30 09:09:29,MyXL,254000.0,health,Needs,Transfer,CIMB Niaga
TXN009068,USR020,2023-02-22 02:55:09,Prodia Lab,57500.0,health,Needs,QRIS,LinkAja
TXN009069,USR027,2023-06-02 11:00:28,MyTelkomsel,351000.0,utilities,Needs,Transfer,BRI
TXN009070,USR016,2024-08-16 12:53:37,Burger King,58000.0,food,Needs,QRIS,DANA
TXN009071,USR057,2024-06-24 22:17:23,Zara,1068000.0,shopping,Wants,QRIS,BCA
TXN009072,USR038,2023-08-28 01:59:06,Booking.com,1808000.0,travel,Wants,QRIS,ShopeePay
TXN009073,USR004,2023-01-18 09:37:56,Bareksa,977000.0,investment,Investment,Transfer,BNI
TXN009074,USR019,2024-04-06 23:55:56,Gorengan,58000.0,food,Needs,QRIS,ShopeePay
TXN009075,USR041,2023-02-26 20:53:07,Vans,384000.0,shopping,Wants,Debit,BRI
TXN009077,USR072,2023-02-17 16:49:14,Circle K,320000.0,groceries,Needs,Credit Card,Standard Chartered
TXN009078,USR049,2024-04-17 14:31:13,Adobe Creative Cloud,285500.0,education,Wants,Transfer,BNI
TXN009079,USR022,2023-06-01 21:26:32,Nasi Padang,8000.0,food,Needs,QRIS,BCA
TXN009080,USR066,2023-07-30 18:51:11,Apotek K24,391000.0,health,Needs,QRIS,Mandiri
TXN009081,USR034,2023-12-16 16:43:33,MRT Jakarta,46000.0,transport,Needs,QRIS,OVO
TXN009082,USR062,2024-12-13 19:45:00,Farmers Market,309000.0,groceries,Needs,Debit,BCA
TXN009083,USR015,2023-09-07 04:00:16,Bibit,1848000.0,investment,Investment,Transfer,BRI
TXN009084,USR055,2024-02-13 04:55:41,Stradivarius,777500.0,shopping,Wants,QRIS,BRI
TXN009085,USR029,2023-04-09 01:39:49,Damri,39500.0,transport,Needs,QRIS,Gopay
TXN009086,USR067,2023-03-04 20:35:49,Dominos Pizza,76500.0,food,Needs,Debit,BRI
TXN009087,USR060,2024-10-16 01:00:20,Sushi Tei,106500.0,food,Needs,Transfer,BCA
TXN009088,USR009,2023-08-02 01:49:04,Somethinc,487000.0,self_care,Wants,Credit Card,CIMB Niaga
TXN009089,USR061,2023-02-23 16:25:10,Parkir Mall,39000.0,transport,Needs,Debit,BSI
TXN009090,USR064,2023-01-06 06:59:38,Mumuso,769000.0,shopping,Wants,Debit,Mandiri
TXN009091,USR075,2024-12-03 16:17:13,First Media,110000.0,utilities,Needs,Cash,Cash
TXN009092,USR025,2024-12-16 18:37:45,Garuda Indonesia,2198000.0,travel,Wants,Credit Card,BRI
TXN009093,USR056,2023-03-12 00:09:06,Total Parco,45000.0,transport,Needs,QRIS,LinkAja
TXN009094,USR044,2024-12-13 05:38:44,Cotton On,1050000.0,shopping,Wants,Transfer,Mandiri
TXN009095,USR010,2023-06-01 01:09:44,Adobe Creative Cloud,223000.0,education,Wants,Transfer,Gopay
TXN009096,USR024,2024-06-07 23:01:43,Dicoding,263000.0,education,Wants,Debit,BSI
TXN009097,USR074,2023-10-06 17:17:51,Dufan,97000.0,entertainment,Wants,Debit,BSI
TXN009098,USR056,2024-04-21 13:37:44,BPJS Kesehatan,152000.0,utilities,Needs,Cash,Cash
TXN009099,USR064,2024-01-18 18:16:53,Shell,5000.0,transport,Needs,Debit,Jenius
TXN009100,USR004,2023-07-07 03:53:52,Zenius,268500.0,education,Wants,QRIS,Gopay
TXN009101,USR033,2024-10-19 06:23:27,Zara,737500.0,shopping,Wants,Credit Card,BCA
TXN009102,USR039,2024-02-03 23:17:18,Adidas,202500.0,shopping,Wants,Transfer,BNI
TXN009103,USR032,2023-06-05 17:56:59,Transjakarta,71000.0,transport,Needs,QRIS,Mandiri
TXN009104,USR071,2024-03-10 20:02:05,A&W,119500.0,food,Needs,Cash,Cash
TXN009105,USR042,2023-03-29 17:46:31,Nail Studio,199000.0,self_care,Wants,Cash,Cash
TXN009106,USR056,2024-10-19 16:50:20,Lawson,183500.0,groceries,Needs,QRIS,OVO
TXN009107,USR006,2024-11-27 22:10:46,Hypermart,318500.0,groceries,Needs,QRIS,Gopay
TXN009109,USR047,2023-10-10 03:45:57,Coursera,486000.0,education,Wants,QRIS,BNI
TXN009110,USR041,2023-08-05 05:55:23,Pertamina,32000.0,transport,Needs,Credit Card,Standard Chartered
TXN009111,USR066,2024-01-19 10:32:52,Pluang,881000.0,investment,Investment,Transfer,Mandiri
TXN009112,USR075,2024-08-03 04:11:27,Nail Studio,85500.0,self_care,Wants,Credit Card,Standard Chartered
TXN009113,USR012,2023-09-15 21:18:25,PLN Mobile,218000.0,utilities,Needs,Transfer,Mandiri
TXN009114,USR030,2024-03-26 14:31:12,Grab,31500.0,transport,Needs,Transfer,ShopeePay
TXN009115,USR001,2024-11-30 07:48:39,Ranch Market,186000.0,groceries,Needs,Cash,Cash
TXN009116,USR061,2023-09-20 14:23:34,Lawson,10000.0,groceries,Needs,Debit,BCA
TXN009117,USR072,2024-09-07 14:12:26,iPot,1044000.0,investment,Investment,Debit,Jenius
TXN009118,USR010,2023-02-22 17:53:28,KAI Kereta Api,1321000.0,travel,Wants,Transfer,CIMB Niaga
TXN009119,USR011,2023-11-10 00:38:00,Xbox Game Pass,38500.0,entertainment,Wants,Transfer,Gopay
TXN009120,USR054,2024-11-07 11:29:45,Santika Hotel,1878500.0,travel,Wants,Credit Card,CIMB Niaga
